customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST0601,42.0,Female,East,Primary,Salaried,695563.1099372401,153883.0267965381,Other,330.0,9,103,0.30929984503346397,2019-08-24,0
CUST0602,,,West,Post-Graduate,,,275656.467491314,Car,,10,119,0.4970428827891812,2019-08-25,0
CUST0603,53.0,Other,West,Post-Graduate,Self-Employed,730718.0686633851,60550.49311407382,Car,567.0,11,160,0.434699764086278,2019-08-26,1
CUST0604,27.0,Male,East,Secondary,Salaried,777269.8794525687,1492198.2451526318,Home,310.0,10,147,0.7228510780374077,2019-08-27,0
CUST0605,,Female,North,Post-Graduate,,,80547.70602339649,Home,,6,60,0.6875237140345976,2019-08-28,1
CUST0606,26.0,Female,East,Primary,Salaried,-20627.417565459735,228580.32867947328,Education,843.0,9,156,0.5596596027784136,2019-08-29,0
CUST0607,41.0,Female,South,Primary,Salaried,427737.8876065419,115484.6041573841,Education,465.0,4,60,0.7578197691783402,2019-08-30,0
CUST0608,52.0,Female,East,Primary,Self-Employed,487163.16774223617,255338.89830744267,Education,641.0,0,96,0.5501356325474469,2019-08-31,0
CUST0609,66.0,Female,South,Primary,Self-Employed,297880.3560142173,196607.4774072091,Education,781.0,5,77,0.8715114053258082,2019-09-01,0
CUST0610,52.0,Female,West,Primary,Salaried,396956.32123835146,40524.404183666775,Other,318.0,11,93,0.27377927932086515,2019-09-02,0
CUST0611,65.0,Male,North,Secondary,Salaried,806039.0397726703,242069.96310184788,Other,483.0,7,51,0.6713055948817221,2019-09-03,0
CUST0612,53.0,Male,West,Primary,Salaried,2411644.435892073,142207.92231672895,Home,844.0,6,66,0.3959553056435744,2019-09-04,1
CUST0613,35.0,Female,South,Secondary,Self-Employed,315087.17712438,288114.6720813369,Car,309.0,1,175,0.3231729555361551,2019-09-05,0
CUST0614,66.0,Female,South,Primary,Self-Employed,180480.16608091356,200132.56887344073,Car,491.0,11,71,0.24430998077417032,2019-09-06,0
CUST0615,56.0,Female,South,Graduate,Salaried,434596.5364780458,239542.0985388038,Business,619.0,4,16,0.542002781009235,2019-09-07,0
CUST0616,49.0,Male,North,Graduate,Salaried,457308.64412991237,104243.10449847882,Other,774.0,10,121,0.272375546199369,2019-09-08,0
CUST0617,41.0,Male,East,Graduate,Self-Employed,599239.8374726633,141066.77685726382,Education,726.0,3,187,0.2602806811587247,2019-09-09,0
CUST0618,,Male,West,Graduate,,,154136.13638989156,Education,,8,189,0.8924255240670543,2019-09-10,0
CUST0619,49.0,Female,West,Secondary,Salaried,602299.9150723723,285670.24802425556,Business,735.0,9,35,0.7413979334766087,2019-09-11,1
CUST0620,54.0,Male,East,Secondary,Salaried,887030.8080120459,367737.7087805489,Car,396.0,0,163,0.6986214562035002,2019-09-12,0
CUST0621,29.0,Male,West,Post-Graduate,Self-Employed,663100.2044888525,119482.82482571238,Education,795.0,11,28,0.735248500706204,2019-09-13,0
CUST0622,,,North,Primary,,,307684.81446576805,Car,,5,18,0.8751382989749941,2019-09-14,0
CUST0623,30.0,Male,West,Graduate,Salaried,463369.9057893411,16967.74177257021,Business,564.0,2,70,0.5586213510025628,2019-09-15,0
CUST0624,40.0,Female,South,Secondary,Self-Employed,428665.3731640257,80581.05989077107,Car,308.0,10,29,0.27619510192228847,2019-09-16,0
CUST0625,42.0,Male,East,Primary,Salaried,736128.1824904289,104122.15438132251,Car,756.0,8,115,0.7897677126025913,2019-09-17,1
CUST0626,52.0,Female,North,Primary,Salaried,374537.3108097394,64749.13105592778,Car,572.0,4,59,0.6941845835632721,2019-09-18,1
CUST0627,,,East,Secondary,,,41641.161021242006,Education,,5,90,0.4314466498673385,2019-09-19,0
CUST0628,47.0,Male,North,Graduate,Salaried,510239.5803762171,241299.89121377975,Home,507.0,10,159,0.47885559885971707,2019-09-20,0
CUST0629,34.0,Male,South,Post-Graduate,Self-Employed,399643.16143769363,178593.23022721388,Other,422.0,8,150,0.42900191878309524,2019-09-21,1
CUST0630,66.0,Male,East,Primary,Salaried,225506.89042317984,237940.53976051096,Car,332.0,8,149,0.8439537281832034,2019-09-22,0
CUST0631,37.0,Male,West,Post-Graduate,Salaried,564594.9007235336,269047.26861215127,Car,812.0,7,19,0.37482528919863534,2019-09-23,0
CUST0632,65.0,Male,North,Graduate,Salaried,487799.2056289233,226561.69931725334,Car,503.0,8,74,0.870787422924938,2019-09-24,0
CUST0633,42.0,Female,East,Graduate,Self-Employed,600048.093887314,265776.3176150374,Home,817.0,3,167,0.8282174170031599,2019-09-25,0
CUST0634,39.0,Male,West,Post-Graduate,Self-Employed,393279.9387121666,193046.77137577307,Business,816.0,5,17,0.6044169137985387,2019-09-26,1
CUST0635,30.0,Female,East,Graduate,Salaried,744164.2597626096,81300.66116942554,Education,742.0,4,158,0.5638574184800598,2019-09-27,0
CUST0636,36.0,Female,East,Primary,Salaried,324645.24375763105,305781.4180820796,Home,638.0,4,31,0.39607142405597673,2019-09-28,0
CUST0637,,,East,Post-Graduate,,,2358394.910704559,Car,,3,27,0.1146707112085199,2019-09-29,0
CUST0638,53.0,Male,North,Graduate,Salaried,150472.69803434768,106440.37012375741,Home,744.0,1,185,0.20209854899020263,2019-09-30,1
CUST0639,29.0,Male,West,Post-Graduate,Self-Employed,586954.0129113782,182208.21241956018,Home,435.0,11,181,0.703385058679639,2019-10-01,0
CUST0640,58.0,Male,South,Primary,Self-Employed,595086.1365053247,108718.9080703487,Home,686.0,5,18,0.47723210127053217,2019-10-02,0
CUST0641,36.0,Male,North,Graduate,Self-Employed,340888.5864118235,158256.96180105678,Business,324.0,8,63,0.2198705073503745,2019-10-03,0
CUST0642,29.0,Other,North,Primary,Salaried,584878.7875722025,234405.39215634664,Other,805.0,11,35,0.3111686833054968,2019-10-04,0
CUST0643,26.0,Male,North,Graduate,Salaried,755903.7339520317,234834.1739246127,Education,624.0,0,103,0.8582695198775998,2019-10-05,0
CUST0644,24.0,Male,South,Secondary,Self-Employed,56636.23212918709,110216.99335743707,Business,637.0,6,109,0.3937062682482121,2019-10-06,0
CUST0645,45.0,Female,West,Graduate,Salaried,600548.961498163,151229.46270512554,Business,394.0,5,35,0.8261455561753228,2019-10-07,0
CUST0646,31.0,Female,West,Post-Graduate,Salaried,1345.83593398449,307433.3004770244,Other,844.0,2,43,0.34370866583486137,2019-10-08,0
CUST0647,48.0,Female,West,Graduate,Self-Employed,306867.03929535835,249640.0117733941,Business,445.0,0,17,0.5345760754937288,2019-10-09,1
CUST0648,69.0,Male,East,Primary,Self-Employed,825833.272980189,407506.5039348542,Home,530.0,3,147,0.11638166668975831,2019-10-10,0
CUST0649,36.0,Male,East,Primary,Salaried,383643.5933215892,318012.8173741528,Home,794.0,8,57,0.5175000882988615,2019-10-11,0
CUST0650,64.0,Female,East,Graduate,Salaried,265224.0071182055,314429.3068559939,Car,337.0,1,192,0.6095536084885043,2019-10-12,0
CUST0651,33.0,Male,South,Post-Graduate,Salaried,460412.4542030636,61213.14495441981,Business,724.0,2,116,0.2874440794697424,2019-10-13,0
CUST0652,22.0,Male,East,Secondary,Self-Employed,913581.2676327104,276386.03516334225,Car,736.0,1,63,0.5631497409642856,2019-10-14,0
CUST0653,,Male,South,Post-Graduate,,,194689.31983030893,Education,667.0,1,177,0.6177342176407884,2019-10-15,1
CUST0654,29.0,Male,West,Secondary,Salaried,289738.01767213107,144901.81964617505,Home,644.0,9,128,0.6495088627054052,2019-10-16,1
CUST0655,42.0,Male,East,Primary,Salaried,799486.3366359253,216801.53405325284,Education,459.0,10,152,0.7211226576176826,2019-10-17,0
CUST0656,69.0,Male,East,Post-Graduate,Self-Employed,871540.4687075465,294521.1534611484,Other,849.0,10,90,0.3490713943435332,2019-10-18,0
CUST0657,38.0,Female,North,Secondary,Salaried,479313.7551419432,250083.15910042115,Home,840.0,7,155,0.5542215651455026,2019-10-19,0
CUST0658,53.0,Female,South,Graduate,Salaried,252189.45949467152,112152.619865794,Education,443.0,2,105,0.8852632238116755,2019-10-20,0
CUST0659,40.0,Female,West,Primary,Unemployed,919168.7003618318,274245.89135926205,Other,644.0,6,111,0.8185153365321257,2019-10-21,0
CUST0660,33.0,Male,North,Graduate,Salaried,818888.4783498393,136241.2457924036,Education,568.0,7,160,0.8621323424786932,2019-10-22,0
CUST0661,,,North,Primary,,,221668.3118964286,Other,,2,71,0.4089091188228572,2019-10-23,1
CUST0662,62.0,Male,West,Post-Graduate,Salaried,337519.53021251597,169664.99325228657,Other,468.0,1,55,0.7295424847173294,2019-10-24,0
CUST0663,,Female,North,Post-Graduate,,,178113.37482643744,Home,,7,96,0.5959183614082783,2019-10-25,0
CUST0664,56.0,Female,South,Primary,Self-Employed,467927.98379103385,276624.29750405095,Car,676.0,2,108,0.1661880664497929,2019-10-26,1
CUST0665,31.0,Male,South,Primary,Salaried,566170.2609231155,95980.6280184102,Other,513.0,6,48,0.7591843113256523,2019-10-27,0
CUST0666,48.0,Female,East,Primary,Unemployed,790200.2876262672,394519.50742769334,Other,739.0,11,152,0.6416810210858916,2019-10-28,0
CUST0667,22.0,Male,North,Post-Graduate,Salaried,675883.4082274806,17891.393070550374,Home,791.0,0,62,0.25913388761221345,2019-10-29,0
CUST0668,52.0,Female,East,Secondary,Salaried,284524.78460304835,140233.2316745143,Car,692.0,11,89,0.16379084594356907,2019-10-30,0
CUST0669,40.0,Female,North,Graduate,Salaried,775299.2900039076,237021.1889941741,Business,788.0,5,25,0.7696177045186645,2019-10-31,1
CUST0670,46.0,Female,South,Graduate,Salaried,562626.4280026311,258431.416643531,Business,328.0,11,113,0.16312146359296087,2019-11-01,1
CUST0671,60.0,Female,South,Post-Graduate,Salaried,637413.1591717832,189952.4279428295,Car,338.0,11,79,0.17308309229314933,2019-11-02,1
CUST0672,28.0,Female,South,Graduate,Salaried,793308.1718557206,194260.92969984576,Education,472.0,8,150,0.44192663032345225,2019-11-03,1
CUST0673,35.0,Male,North,Primary,Salaried,277683.95009728975,241055.00853276165,Home,316.0,11,117,0.20783826273558167,2019-11-04,0
CUST0674,64.0,Female,South,Secondary,Salaried,492834.8842587074,176893.05225423197,Car,355.0,2,56,0.8309356779541756,2019-11-05,1
CUST0675,29.0,Male,North,Graduate,Self-Employed,393709.089728157,339318.12579349056,Business,525.0,6,18,0.4762271490105894,2019-11-06,1
CUST0676,26.0,Female,East,Secondary,Self-Employed,186428.1149269088,283934.9114231602,Other,366.0,5,43,0.5553207845236572,2019-11-07,0
CUST0677,27.0,Female,North,Primary,Self-Employed,569341.9955209839,287282.43510056345,Business,496.0,7,166,0.84248487158247,2019-11-08,0
CUST0678,61.0,Female,East,Graduate,Salaried,1002311.3103168847,103384.3276629583,Other,322.0,2,174,0.5242105805106789,2019-11-09,0
CUST0679,,,North,Post-Graduate,,3767349.0314829866,192061.1575594297,Home,,2,180,0.3828729167658549,2019-11-10,0
CUST0680,55.0,Female,East,Secondary,,,169953.40512792964,Other,437.0,3,95,0.7377240846526655,2019-11-11,0
CUST0681,24.0,Female,South,Primary,Salaried,628108.5870149547,99439.86243105342,Car,772.0,2,124,0.45428015798016863,2019-11-12,1
CUST0682,63.0,Female,East,Secondary,Salaried,524615.6403312362,236016.4183945767,Other,528.0,8,73,0.35477554048184434,2019-11-13,1
CUST0683,30.0,Male,South,Graduate,Self-Employed,477374.38949685195,146235.42422201834,Education,616.0,10,161,0.6785835668844277,2019-11-14,0
CUST0684,57.0,Male,South,Graduate,Self-Employed,240156.72731083515,265540.3829850237,Car,500.0,3,43,0.7412845412904344,2019-11-15,0
CUST0685,59.0,Male,East,Post-Graduate,Salaried,546557.3485880328,92980.84371056683,Home,557.0,5,185,0.7333729340674172,2019-11-16,1
CUST0686,26.0,Male,North,Primary,Salaried,348647.2045968147,371904.0612841821,Car,779.0,7,21,0.8821395313029661,2019-11-17,0
CUST0687,67.0,Female,North,Primary,Self-Employed,62015.65900428931,110366.73414079382,Education,477.0,10,160,0.7293335590999702,2019-11-18,0
CUST0688,,,West,Post-Graduate,,,221930.23372004362,Home,,7,106,0.715946748758949,2019-11-19,0
CUST0689,19.0,Other,North,Post-Graduate,Self-Employed,691677.1639684085,279185.93103880674,Business,641.0,4,130,0.7859882029889762,2019-11-20,1
CUST0690,22.0,Male,West,Primary,Self-Employed,510332.195370216,142935.95697998872,Education,470.0,4,150,0.10014815623635426,2019-11-21,1
CUST0691,46.0,Male,North,Secondary,Self-Employed,545814.9376411405,285246.86434329505,Home,358.0,5,96,0.3899451289502166,2019-11-22,0
CUST0692,54.0,Female,North,Secondary,Salaried,714863.6025431122,77081.64021995838,Other,764.0,9,111,0.6900824768275376,2019-11-23,0
CUST0693,,Female,South,Post-Graduate,,,345211.76991825603,Car,,6,105,0.5797752088882219,2019-11-24,1
CUST0694,36.0,Male,West,Secondary,Self-Employed,680803.5109522629,201414.92649657582,Home,672.0,9,182,0.24205760210529415,2019-11-25,0
CUST0695,25.0,Female,North,Primary,Self-Employed,440503.55982523,140358.85920311205,Car,394.0,6,123,0.34298647127083626,2019-11-26,0
CUST0696,65.0,Female,West,Graduate,Self-Employed,762396.7477147894,170081.82275725657,Other,424.0,3,56,0.3694340888656854,2019-11-27,0
CUST0697,62.0,Male,South,Graduate,Salaried,564157.1451865368,280891.926939272,Home,340.0,5,67,0.5542624889378528,2019-11-28,0
CUST0698,18.0,Other,South,Secondary,Salaried,538810.3887211748,141554.47081495618,Business,553.0,6,142,0.7652786371528612,2019-11-29,0
CUST0699,39.0,Other,West,Post-Graduate,Self-Employed,245987.7822575936,125064.23105772224,Education,306.0,4,130,0.8459934238221439,2019-11-30,0
CUST0700,69.0,Female,South,Post-Graduate,Self-Employed,557391.1708603418,177846.3402416262,Home,770.0,4,127,0.7000739302829112,2019-12-01,1
CUST0701,34.0,Male,East,Post-Graduate,Unemployed,333609.01650110976,82303.78872300319,Other,810.0,1,14,0.7743603121414478,2019-12-02,0
CUST0702,24.0,Female,East,Post-Graduate,Self-Employed,372343.4546943012,382054.39079418156,Home,368.0,6,197,0.4760767667612129,2019-12-03,1
CUST0703,42.0,Male,South,Post-Graduate,Salaried,336924.87433677574,143360.54087852768,Car,380.0,11,105,0.41182025569783,2019-12-04,1
CUST0704,62.0,Male,East,Secondary,Self-Employed,286753.013620155,283161.67861804034,Home,841.0,5,30,0.41416682571537355,2019-12-05,0
CUST0705,21.0,Male,North,Graduate,Self-Employed,924954.2806033923,220947.00836477726,Business,561.0,10,161,0.5928308226719657,2019-12-06,0
CUST0706,53.0,Male,West,Graduate,Salaried,766267.8123976807,101546.5949518032,Home,388.0,0,137,0.19938936444464722,2019-12-07,0
CUST0707,23.0,Female,North,Secondary,Self-Employed,884073.5004288522,199404.52907872706,Education,507.0,3,133,0.563595346232209,2019-12-08,1
CUST0708,48.0,Female,West,Post-Graduate,Salaried,255420.99608888722,278400.2779310748,Home,512.0,2,155,0.6321062881469804,2019-12-09,0
CUST0709,36.0,Female,South,Secondary,Salaried,514250.7499821785,181173.86649136935,Car,565.0,11,30,0.4511269921649911,2019-12-10,0
CUST0710,61.0,Male,North,Graduate,Self-Employed,241298.47495918084,319311.2945851028,Home,592.0,2,63,0.862533741416934,2019-12-11,0
CUST0711,56.0,Male,South,Primary,Salaried,360861.0245605872,302151.5392781864,Business,506.0,6,147,0.5865706179036602,2019-12-12,0
CUST0712,44.0,Male,South,Secondary,Salaried,316374.60331668507,291891.4854658329,Other,632.0,10,161,0.2759995777893002,2019-12-13,1
CUST0713,27.0,Other,West,Post-Graduate,Salaried,747916.8012883123,154034.3227727003,Home,376.0,11,113,0.483373005946813,2019-12-14,0
CUST0714,43.0,Male,West,Graduate,Salaried,420754.064379648,92015.7552218513,Home,587.0,9,120,0.6403235497082351,2019-12-15,0
CUST0715,36.0,Female,West,Graduate,,,138641.23946372056,Education,346.0,3,125,0.35890329966438317,2019-12-16,0
CUST0716,56.0,Female,North,Graduate,Salaried,620824.1779177036,219624.09406667206,Business,499.0,11,197,0.16371328503121854,2019-12-17,1
CUST0717,20.0,Male,East,Graduate,Unemployed,960727.7504209578,254578.67135323555,Other,726.0,7,66,0.566748507768708,2019-12-18,0
CUST0718,62.0,Female,West,Post-Graduate,Salaried,204111.1553720552,17157.140476044762,Car,509.0,10,137,0.858296134895744,2019-12-19,0
CUST0719,30.0,Male,West,Primary,Salaried,751846.6479573598,199188.67983882496,Home,719.0,8,160,0.48805758845053904,2019-12-20,0
CUST0720,67.0,Female,North,Graduate,Salaried,729288.1740801455,215808.92253231845,Other,453.0,2,159,0.8248872645176303,2019-12-21,0
CUST0721,45.0,Female,West,Secondary,Self-Employed,305324.23239459307,172245.57436844485,Car,821.0,4,171,0.7680188706973552,2019-12-22,1
CUST0722,37.0,Male,North,Primary,Salaried,701426.667294632,329127.3839015879,Business,714.0,3,129,0.2179302269071867,2019-12-23,1
CUST0723,45.0,Male,South,Graduate,Self-Employed,567228.9926052458,242178.0074250871,Business,652.0,11,79,0.6665359374684566,2019-12-24,1
CUST0724,25.0,Female,West,Primary,Self-Employed,454504.7480093184,331019.1908080897,Other,456.0,9,165,0.4483724200575828,2019-12-25,0
CUST0725,58.0,Female,West,Secondary,Self-Employed,335212.9026056001,178403.94796497677,Car,560.0,5,104,0.30019706021034953,2019-12-26,1
CUST0726,56.0,Male,South,Graduate,Salaried,356178.10971016285,293747.7492506925,Business,376.0,10,108,0.6495506845333624,2019-12-27,0
CUST0727,18.0,Female,South,Secondary,Self-Employed,909962.4191571851,363506.63945275196,Other,787.0,9,176,0.6941285749251371,2019-12-28,1
CUST0728,20.0,Female,South,Post-Graduate,Salaried,500136.5637914965,331169.3449272661,Business,430.0,3,51,0.24391705498787106,2019-12-29,0
CUST0729,30.0,Female,West,Graduate,Unemployed,656426.0003062919,90785.8406571267,Business,754.0,7,160,0.8315557456449668,2019-12-30,0
CUST0730,45.0,Male,East,Graduate,Self-Employed,341820.1236664894,174632.3922457619,Business,462.0,2,79,0.7009177951611528,2019-12-31,0
CUST0731,66.0,Female,East,Graduate,Salaried,344029.41075567226,165483.52945502035,Education,314.0,10,11,0.846700399313575,2020-01-01,0
CUST0732,42.0,Female,East,Graduate,Salaried,716396.9618499884,248925.45350763277,Car,531.0,4,161,0.35365857501095277,2020-01-02,0
CUST0733,50.0,Male,West,Post-Graduate,Salaried,230084.75768969354,268635.3555014533,Other,494.0,0,154,0.8514680125943895,2020-01-03,1
CUST0734,55.0,Male,South,Graduate,Self-Employed,416957.2464189457,116110.73259742637,Other,841.0,5,118,0.39481412627070467,2020-01-04,0
CUST0735,23.0,Other,West,Primary,Salaried,506805.4822144464,206783.85139169378,Car,658.0,10,74,0.1431758091419134,2020-01-05,1
CUST0736,61.0,Male,South,Graduate,Salaried,522274.5203680105,1992.73321561364,Car,630.0,4,79,0.7103755109672186,2020-01-06,0
CUST0737,62.0,Female,West,Post-Graduate,Salaried,464181.34299676877,344194.500580189,Car,726.0,7,78,0.6628065152706727,2020-01-07,0
CUST0738,,,West,Graduate,,,148762.57593233063,Car,,8,130,0.5783287938106659,2020-01-08,1
CUST0739,62.0,Male,South,Primary,Self-Employed,638571.1511635623,205586.3939844497,Home,785.0,7,118,0.4919149955073392,2020-01-09,0
CUST0740,64.0,Female,East,Post-Graduate,Self-Employed,646927.509091866,169035.0286011939,Other,748.0,7,69,0.12573221625810513,2020-01-10,0
CUST0741,,,South,Post-Graduate,,,314602.7575013415,Home,,11,187,0.5996778012161235,2020-01-11,1
CUST0742,,Female,North,Primary,,,83750.64413973788,Business,629.0,2,102,0.4334676921782349,2020-01-12,0
CUST0743,38.0,Male,North,Primary,Salaried,738952.5723753875,198338.9657674091,Business,446.0,3,21,0.548167522192756,2020-01-13,0
CUST0744,28.0,Female,South,Primary,Self-Employed,678929.4375147745,189418.1242502302,Other,558.0,10,112,0.443457073574109,2020-01-14,1
CUST0745,54.0,Male,West,Primary,Salaried,225428.1097037872,154636.36124083173,Business,591.0,3,184,0.8728449062121592,2020-01-15,0
CUST0746,53.0,Male,North,Primary,Salaried,570295.9800704403,372622.65456356324,Car,442.0,10,121,0.5832871209206777,2020-01-16,1
CUST0747,52.0,Other,North,Post-Graduate,Salaried,104354.95012503793,111267.05411442288,Home,664.0,4,74,0.6993890644819738,2020-01-17,0
CUST0748,36.0,Male,West,Post-Graduate,Salaried,509386.9804120739,277179.61772356613,Car,389.0,8,164,0.8490775579768667,2020-01-18,0
CUST0749,37.0,Female,West,Graduate,Salaried,879553.4033491954,235625.27887060837,Business,463.0,11,57,0.5732794583333918,2020-01-19,0
CUST0750,35.0,Male,East,Graduate,Self-Employed,310421.45654620277,326151.92525355157,Home,780.0,8,97,0.1096500142579206,2020-01-20,0
CUST0751,64.0,Female,West,Secondary,Salaried,333135.3909016836,133281.09152224945,Car,383.0,9,71,0.1274333426484339,2020-01-21,0
CUST0752,58.0,Male,South,Graduate,Salaried,652805.9563145719,126703.11008762411,Other,376.0,11,53,0.6618707472814894,2020-01-22,1
CUST0753,66.0,Other,South,Graduate,Salaried,191439.6969580708,309606.99074773985,Car,816.0,0,156,0.3232681089210268,2020-01-23,0
CUST0754,31.0,Male,East,Primary,,,242532.13083301103,Business,784.0,7,196,0.563503781878359,2020-01-24,0
CUST0755,32.0,Male,North,Primary,Salaried,619288.2275163506,45506.26533232414,Home,403.0,0,145,0.2618217448725352,2020-01-25,0
CUST0756,48.0,Male,North,Graduate,Self-Employed,373142.83046211937,146069.49855367295,Other,751.0,1,64,0.31619910004937135,2020-01-26,0
CUST0757,18.0,Male,West,Secondary,Self-Employed,452806.0025578057,238638.2653848061,Home,786.0,6,117,0.5037128447584602,2020-01-27,0
CUST0758,20.0,Female,South,Primary,Salaried,648837.1420630069,283776.42215465894,Other,638.0,7,56,0.8804555706848657,2020-01-28,0
CUST0759,33.0,Male,North,Graduate,Unemployed,584309.2167073123,132076.9346807045,Home,777.0,0,11,0.5930163913673533,2020-01-29,0
CUST0760,40.0,Female,East,Graduate,Unemployed,553363.6792590803,91425.59898169409,Business,522.0,2,122,0.8489184836104186,2020-01-30,0
CUST0761,28.0,Male,East,Post-Graduate,Self-Employed,432175.54414599226,252322.31857370332,Other,308.0,6,176,0.867503883509558,2020-01-31,0
CUST0762,,,South,Secondary,,,77967.93100560243,Education,,8,182,0.2664879971364059,2020-02-01,0
CUST0763,27.0,Female,East,Post-Graduate,Salaried,475253.46398004866,1733.8798122411245,Home,376.0,7,169,0.34895488197515556,2020-02-02,0
CUST0764,49.0,Female,East,Secondary,Salaried,591561.1219851569,83232.5924984141,Home,802.0,7,175,0.7159938249749633,2020-02-03,0
CUST0765,33.0,Male,South,Primary,Salaried,,281398.0860197741,Car,615.0,8,20,0.7934112018330751,2020-02-04,0
CUST0766,25.0,Male,West,Secondary,Salaried,463486.20512409176,212861.74504049667,Other,464.0,9,147,0.5153813953516222,2020-02-05,1
CUST0767,55.0,Male,West,Graduate,Unemployed,302008.4414895972,177434.36192877483,Education,578.0,2,121,0.8945808538244394,2020-02-06,1
CUST0768,29.0,Female,East,Graduate,Salaried,492998.47799875285,338902.43629627617,Business,326.0,7,196,0.10925775900421622,2020-02-07,0
CUST0769,41.0,Female,West,Secondary,Self-Employed,337799.827274231,263732.46830230724,Car,369.0,0,99,0.3396741244681725,2020-02-08,0
CUST0770,45.0,Male,West,Secondary,Self-Employed,277190.70996760135,361630.00427219167,Education,517.0,7,64,0.5985294029956639,2020-02-09,1
CUST0771,25.0,Female,East,Secondary,Self-Employed,551732.2295710776,60726.45278330037,Other,664.0,6,157,0.4754319287499863,2020-02-10,0
CUST0772,45.0,Female,West,Post-Graduate,Unemployed,542547.9551715321,196544.93760460365,Education,605.0,7,26,0.19328237314304061,2020-02-11,0
CUST0773,53.0,Female,East,Secondary,Salaried,656574.7469897144,38328.66250519856,Home,423.0,0,77,0.39422966838445095,2020-02-12,0
CUST0774,43.0,Female,North,Primary,Salaried,413774.8860849802,177061.76681445327,Home,318.0,5,142,0.12035771463603125,2020-02-13,1
CUST0775,25.0,Male,South,Post-Graduate,Salaried,581610.5693673511,175138.41462333227,Car,556.0,6,197,0.6141968368602235,2020-02-14,0
CUST0776,67.0,Male,South,Post-Graduate,Salaried,2473480.943899396,262661.36372630706,Other,595.0,10,160,0.8141940343970843,2020-02-15,1
CUST0777,45.0,Male,West,Secondary,Salaried,588954.7615663189,204556.38811418985,Other,321.0,4,183,0.8078992990267672,2020-02-16,0
CUST0778,45.0,Male,West,Primary,Salaried,334869.2634395716,262340.71382799157,Education,749.0,4,61,0.6596355790124372,2020-02-17,0
CUST0779,54.0,Female,West,Post-Graduate,Self-Employed,529872.6964542378,270344.0133138894,Car,849.0,6,147,0.4726161563983421,2020-02-18,1
CUST0780,58.0,Female,South,Graduate,Salaried,572828.0592109322,415492.8677383142,Other,347.0,10,183,0.5096252949531918,2020-02-19,0
CUST0781,53.0,Male,North,Post-Graduate,Salaried,501435.6933815884,168470.33447138756,Home,482.0,2,165,0.20953505919653034,2020-02-20,0
CUST0782,44.0,Male,North,Secondary,Self-Employed,82704.46832578309,105897.72993336209,Education,734.0,5,106,0.3728136744953624,2020-02-21,0
CUST0783,34.0,Male,South,Primary,Salaried,532097.924794696,224608.36153164087,Business,406.0,6,180,0.2501824603986189,2020-02-22,0
CUST0784,26.0,Female,North,Secondary,Salaried,942506.2078794484,119771.99728604565,Home,487.0,0,163,0.7569601626799637,2020-02-23,0
CUST0785,50.0,Male,South,Graduate,Self-Employed,427992.1462486035,348196.0768436536,Car,385.0,11,192,0.8318031210703678,2020-02-24,0
CUST0786,37.0,Female,North,Graduate,Self-Employed,354384.58042893576,171678.19610547676,Other,755.0,1,57,0.5295386091360936,2020-02-25,0
CUST0787,30.0,Male,East,Graduate,Self-Employed,574669.7119422796,143442.36321260096,Home,436.0,11,38,0.6822112324103553,2020-02-26,0
CUST0788,45.0,Male,East,Secondary,Salaried,,152868.4278848882,Business,635.0,3,36,0.197171816725702,2020-02-27,0
CUST0789,65.0,Other,South,Post-Graduate,Self-Employed,738547.0330832829,271841.7423471641,Business,768.0,7,155,0.5868277146217907,2020-02-28,0
CUST0790,46.0,Other,North,Secondary,Self-Employed,248426.36881822243,184225.30167685146,Car,702.0,10,113,0.6622328171022768,2020-02-29,0
CUST0791,30.0,Male,West,Primary,Salaried,646276.0505149985,135833.31798696177,Home,839.0,9,69,0.46221450360912064,2020-03-01,0
CUST0792,63.0,Other,North,Post-Graduate,Self-Employed,618084.4122502927,366535.19176235306,Education,371.0,5,115,0.2946184675765589,2020-03-02,0
CUST0793,52.0,Female,East,Graduate,Self-Employed,471570.6926118908,114383.015933825,Home,323.0,0,78,0.8018996164331131,2020-03-03,0
CUST0794,23.0,Female,East,Secondary,Salaried,4379216.099970372,203556.60740329936,Business,784.0,9,123,0.694326975962978,2020-03-04,0
CUST0795,35.0,Male,North,Graduate,Salaried,705891.4963196714,265230.61516102304,Car,355.0,4,30,0.8198858254793561,2020-03-05,0
CUST0796,68.0,Female,North,Graduate,Unemployed,674463.07600569,36866.48895829267,Car,522.0,6,161,0.7547221179982587,2020-03-06,0
CUST0797,22.0,Male,West,Primary,Self-Employed,271396.13758525427,2683076.9353826735,Education,478.0,5,111,0.8922995436630901,2020-03-07,0
CUST0798,64.0,Female,West,Post-Graduate,Salaried,664031.6373510968,94489.23245195506,Car,733.0,11,140,0.25373818657155917,2020-03-08,1
CUST0799,42.0,Male,North,Primary,Self-Employed,487062.2789934963,282278.2780834002,Car,749.0,8,104,0.16939821424317927,2020-03-09,1
CUST0800,19.0,Male,North,Primary,Salaried,514574.8196031031,103734.89880810237,Car,791.0,7,199,0.3696022330698069,2020-03-10,0
